Company_Name,Address,Phone
EMCORE CORP,"2015 W. CHESTNUT STREET ALHAMBRA, CALIFORNIA 91803",000-000-0000
JUNIATA VALLEY FINANCIAL CORP,"2 SOUTH MAIN ST P O BOX 66 MIFFLINTOWN, PENNSYLVANIA 17059-0066",000-000-0000
ISSUER DIRECT CORP,"1 GLENWOOD AVE. SUITE 1001 RALEIGH, NORTH CAROLINA 27603",000-000-0000
HHG Capital Corp,"1 COMMONWEALTH LANE #03-20, SINGAPORE SINGAPORE, SINGAPORE 149544",000-000-0000
authID Inc.,"1325 S. COLORADO BLVD. BUILDING A, SUITE 322 DENVER, COLORADO 80222",000-000-0000
,,
"LAKE SHORE BANCORP, INC.","31 EAST FOURTH STREET DUNKIRK, NEW YORK 14048",000-000-0000
"TRAQIQ, INC.","14205 SE 36TH ST., SUITE 100 BELLEVUE, WASHINGTON 98006",000-000-0000
VIRCO MFG CORPORATION,"2027 HARPERS WAY TORRANCE, CALIFORNIA 90501",000-000-0000
PHP Ventures Acquisition Corp.,"CT 10-06, LEVEL 10, CORPORATE TOWER SUBANG SQUARE, JALAN SS15/4G SUBANG JAYA, SELANGOR, MALAYSIA 47500",000-000-0000
Pacifico Acquisition Corp.,"C/O PACIFICO CAPITAL LLC 521 FIFTH AVENUE, 17TH FLOOR NEW YORK, NEW YORK 10175",000-000-0000
Lucid Diagnostics Inc.,"360 MADISON AVENUE 25TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
"BM Technologies, Inc.","201 KING OF PRUSSIA ROAD SUITE 650 WAYNE, PENNSYLVANIA 19087",000-000-0000
Graphene & Solar Technologies Ltd,"433 NORTH CAMDEN DRIVE SUITE 600 BEVERLY HILLS, CALIFORNIA 90212",000-000-0000
Dila Capital Acquisition Corp,"1395 BRICKELL AVE. SUITE 950 MIAMI, FLORIDA 33131",000-000-0000
"Perma-Pipe International Holdings, Inc.","24900 PITKIN ROAD SUITE 309 SPRING, TEXAS 77386",000-000-0000
CRAWFORD UNITED Corp,"10514 DUPONT AVE CLEVELAND, OHIO 44108",000-000-0000
"Abri SPAC I, Inc.","9663 SANTA MONICA BLVD NO 1091 BEVERLY HILLS, CALIFORNIA 90210",000-000-0000
ZION OIL & GAS INC,"12655 NORTH CENTRAL EXPRESSWAY SUITE 1000 DALLAS, TEXAS 75243",000-000-0000
Mountain Crest Acquisition Corp. IV,"311 WEST 43RD STREET, 12TH FLOOR NEW YORK, NEW YORK 10036",000-000-0000
Flora Growth Corp.,"3406 SW 26TH TERRACE, SUITE C-1 FORT LAUDERDALE, FLORIDA 33312",000-000-0000
"LINKBANCORP, Inc.","1250 CAMP HILL BYPASS SUITE 202 CAMP HILL, PENNSYLVANIA 17011",000-000-0000
"Lithium & Boron Technology, Inc.","60 EAST REN-MIN ROAD DACHAIDAN TOWN XAI XI COUNTY, QING HAI PROV., CHINA 817000",000-000-0000
"Glimpse Group, Inc.","15 WEST 38TH ST, 9TH FLOOR NEW YORK, NEW YORK 10018",000-000-0000
"LifeMD, Inc.","236 FIFTH AVENUE SUITE 400 NEW YORK, NEW YORK 10001",000-000-0000
"BIOLARGO, INC.","14921 CHESTNUT ST. WESTMINSTER, CALIFORNIA 92683",000-000-0000
"Skyline Bankshares, Inc.","101 JACKSONVILLE CIRCLE FLOYD, VIRGINIA 24091",000-000-0000
"Longboard Pharmaceuticals, Inc.","4275 EXECUTIVE SQUARE SUITE 950 LA JOLLA, CALIFORNIA 92037",000-000-0000
enVVeno Medical Corp,"70 DOPPLER IRVINE, CALIFORNIA 92618",000-000-0000
Concord Medical Services Holdings Ltd,"ROOM 2001-2002, 20TH FLOOR, TOWER A GLOBAL TRADE CTR, 36 NORTH THIRD RING RD DONGCHENG DISTRICT, BEIJING, CHINA 100013",000-000-0000
Atento S.A.,"DA VINCI BLDG, 4 RUE LOU HEMMER, L-1748 LUXEMBOURG FINDEL LUXEMBOURG-FINDEL, LUXEMBOURG 1748",000-000-0000
NATURAL ALTERNATIVES INTERNATIONAL INC,"1535 FARADAY AVENUE CARLSBAD, CALIFORNIA 92008-7319",000-000-0000
FoxWayne Enterprises Acquisition Corp.,"1 ROCKEFELLER PLAZA SUITE 1039 NEW YORK, NEW YORK 10020",000-000-0000
Evoke Pharma Inc,"420 STEVENS AVENUE SUITE 370 SOLANA BEACH, CALIFORNIA 92075",000-000-0000
East Stone Acquisition Corp,"2 BURLINGTON WOODS DRIVE SUITE 100 BURLINGTON, MASSACHUSETTS 01803",000-000-0000
RETRACTABLE TECHNOLOGIES INC,"511 LOBO LANE LITTLE ELM, TEXAS 75068-0009",000-000-0000
"AquaBounty Technologies, Inc.","TWO CLOCK TOWER PLACE SUITE 395 MAYNARD, MASSACHUSETTS 01754",000-000-0000
EATON VANCE CALIFORNIA MUNICIPAL INCOME TRUST,"TWO INTERNATIONAL PLACE BOSTON, MASSACHUSETTS 02110",000-000-0000
RESEARCH FRONTIERS INC,"240 CROSSWAYS PARK DR WOODBURY, NEW YORK 11797-2033",000-000-0000
Village Bank & Trust Financial Corp.,"13319 MIDLOTHIAN TURNPIKE MIDLOTHIAN, VIRGINIA 23113",000-000-0000
Cardiol Therapeutics Inc.,"602-2265 UPPER MIDDLE ROAD EAST OAKVILLE, ONTARIO, CANADA L6H 0G5",000-000-0000
"CAMBER ENERGY, INC.","15915 KATY FREEWAY SUITE 450 HOUSTON, TEXAS 77094",000-000-0000
"Peak Bio, Inc.","3350 W BAYSHORE RD. SUITE 100 PALO ALTO, CALIFORNIA 94303",000-000-0000
GSI TECHNOLOGY INC,"1213 ELKO DRIVE SUNNYVALE, CALIFORNIA 94089",000-000-0000
BayFirst Financial Corp.,"700 CENTRAL AVENUE SUITE 102 ST PETERSBURG, FLORIDA 33701",000-000-0000
Axcella Health Inc.,"840 MEMORIAL DRIVE THIRD FLOOR CAMBRIDGE, MASSACHUSETTS 02139",000-000-0000
"Sundance Strategies, Inc.","4626 NORTH 300 WEST, SUITE 365 PROVO, UTAH 84604",000-000-0000
Model Performance Acquisition Corp,"WICKHAMS CARY II PO BOX 3170, ROAD TOWN TORTOLA, VIRGIN ISLANDS, BRITISH 00000",000-000-0000
ARK RESTAURANTS CORP,"85 FIFTH AVENUE NEW YORK, NEW YORK 10003-3019",000-000-0000
"ABRDN JAPAN EQUITY FUND, INC.","1900 MARKET STREET SUITE 200 PHILADELPHIA, PENNSYLVANIA 19103",000-000-0000
"Frequency Therapeutics, Inc.","75 HAYDEN AVENUE SUITE 300 LEXINGTON, MASSACHUSETTS 02421",000-000-0000
Arcimoto Inc,"2034 WEST 2ND AVENUE EUGENE, OREGON 97402",000-000-0000
"KLX Energy Services Holdings, Inc.","3040 POST OAK BOULEVARD 15TH FLOOR HOUSTON, TEXAS 77056",000-000-0000
TRAVELZOO,"590 MADISON AVENUE 35TH FLOOR NEW YORK, NEW YORK 10022",000-000-0000
ONCOLYTICS BIOTECH INC,"804, 322 - 11 AVENUE SW CALGARY, ALBERTA, CANADA T2R 0C5",000-000-0000
Virtus Stone Harbor Emerging Markets Income Fund,"101 MUNSON STREET SUITE 104 GREENFIELD, MASSACHUSETTS 01301",000-000-0000
PIMCO NEW YORK MUNICIPAL INCOME FUND,"1633 BROADWAY NEW YORK, NEW YORK 10019",000-000-0000
Lakeshore Acquisition I Corp.,"SUITE A-2F, 555 SHIHUI ROAD SONGJIANG DISTRICT SHANGHAI, CHINA 201100",000-000-0000
,,
HEXO Corp.,"120 CHEMIN DE LA RIVE GATINEAU, QUEBEC, CANADA J8M 1V2",000-000-0000
Nuveen Corporate Income 2023 Target Term Fund,"333 WEST WACKER DR. CHICAGO, ILLINOIS 60606",000-000-0000
GREENPOWER MOTOR Co INC.,"#240 - 209 CARRALL STREET VANCOUVER, BRITISH COLUMBIA, CANADA V6B 2J2",000-000-0000
"LUMOS PHARMA, INC.","4200 MARATHON BLVD. SUITE 200 AUSTIN, TEXAS 78756",000-000-0000
POTOMAC BANCSHARES INC,"111 EAST WASHINGTON ST CHARLES TOWN, WEST VIRGINIA 25414",000-000-0000
"Surrozen, Inc./DE","171 OYSTER POINT BLVD SUITE 400 SOUTH SAN FRANCISCO, CALIFORNIA 94080",000-000-0000
MicroCloud Hologram Inc.,"100 PARK AVENUE NEW YORK, NEW YORK 10017",000-000-0000
Solid Biosciences Inc.,"500 RUTHERFORD AVENUE 3RD FLOOR CHARLESTOWN, MASSACHUSETTS 02129",000-000-0000
PRO DEX INC,"2361 MCGAW AVENUE IRVINE, CALIFORNIA 92614",000-000-0000
Mountain Crest Acquisition Corp. III,"311 WEST 43RD STREET, 12TH FLOOR NEW YORK, NEW YORK 10036",000-000-0000
"Cardiff Oncology, Inc.","11055 FLINTKOTE AVENUE SAN DIEGO, CALIFORNIA 92121",000-000-0000
"Catalyst Bancorp, Inc.","235 N. COURT STREET OPELOUSAS, LOUISIANA 70570",000-000-0000
"Acreage Holdings, Inc.","366 MADISON AVENUE, 14TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
,,
"Lucira Health, Inc.","1315 63RD STREET EMERYVILLE, CALIFORNIA 94608",000-000-0000
UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,"600 MAYER ST BRIDGEVILLE, PENNSYLVANIA 15017",000-000-0000
Zenvia Inc.,"AVENIDA PAULISTA, 2300, 18TH FLOOR SUITES 182 & 184 SAO PAULO, SAO PAULO, BRAZIL 01310-300",000-000-0000
"Charlotte's Web Holdings, Inc.","700 TECH COURT LOUISVILLE, COLORADO 80027",000-000-0000
"TC Bancshares, Inc.","131 S DAWSON ST THOMASVILLE, GEORGIA 31792",000-000-0000
"1895 Bancorp of Wisconsin, Inc. /MD/","7001 WEST EDGERTON AVENUE GREENFIELD, WISCONSIN 53220",000-000-0000
Erdene Resource Development Corp,"99 Wyse Rd SUITE 1480 DARTMOUTH, NOVA SCOTIA, CANADA B3A4S5",000-000-0000
HIGH INCOME SECURITIES FUND,"ONE POST OFFICE SQ MAILSTOP A 14 BOSTON, MASSACHUSETTS 02109",000-000-0000
Invesco High Income Trust II,"1555 PEACHTREE STREET N.E. SUITE 1800 ATLANTA, GEORGIA 30309",000-000-0000
SAFEGUARD SCIENTIFICS INC,"150 NORTH RADNOR-CHESTER ROAD SUITE F-200 RADNOR, PENNSYLVANIA 19087",000-000-0000
"DecisionPoint Systems, Inc.","1615 SOUTH CONGRESS AVENUE SUITE 103 DELRAY BEACH, FLORIDA 33445",000-000-0000
SCYNEXIS INC,"1 EVERTRUST PLAZA 13TH FLOOR JERSEY CITY, NEW JERSEY 07302-6548",000-000-0000
KAOPU GROUP INC,"11F.-3, NO.100, SEC. 1 ZHONGQING RD, NORTH DIST., TAICHUNG CITY 404, TAIWAN 00000",000-000-0000
DarioHealth Corp.,"18 W 18TH ST., 5TH FLOOR NEW YORK, NEW YORK 10011",000-000-0000
"Iveda Solutions, Inc.","1744 S. VAL VISTA DRIVE STE. 213 MESA, ARIZONA 85204",000-000-0000
MARIZYME INC,"555 HERITAGE DRIVE SUITE 205 JUPITER, FLORIDA 33458",000-000-0000
"APPLIED OPTOELECTRONICS, INC.","13139 JESS PIRTLE BLVD SUGAR LAND, TEXAS 77478",000-000-0000
STREAMLINE HEALTH SOLUTIONS INC.,"2400 OLD MILTON PARKWAY BOX 1353 ALPHARETTA, GEORGIA 30009",000-000-0000
"SALISBURY BANCORP, INC.","5 BISSELL ST PO BOX 1868 LAKEVILLE, CONNECTICUT 06039-1868",000-000-0000
HENNESSY ADVISORS INC,"7250 REDWOOD BLVD. SUITE 200 NOVATO, CALIFORNIA 94945",000-000-0000
Healthier Choices Management Corp.,"3800 NORTH 28TH WAY HOLLYWOOD, FLORIDA 33020",000-000-0000
Akso Health Group,"ROOM 515, FLOOR 5, JIA NO. 92-4 TO 24 JIANGUO ROAD CHAOYANG DIST BEIJING, CHINA 100020",000-000-0000
"Investcorp Credit Management BDC, Inc.","280 PARK AVENUE 39TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
"Bolt Biotherapeutics, Inc.","900 CHESAPEAKE DRIVE REDWOOD CITY, CALIFORNIA 94063",000-000-0000
"Bright Mountain Media, Inc.","6400 CONGRESS AVE. SUITE 2050 BOCA RATON, FLORIDA 33487",000-000-0000
"Freedom Holdings, Inc.","6461 N 100 E OSSIAN, INDIANA 46777",000-000-0000
"FreightCar America, Inc.","125 SOUTH WACKER DRIVE SUITE 1500 CHICAGO, ILLINOIS 60606",000-000-0000
AMERISERV FINANCIAL INC /PA/,"MAIN & FRANKLIN STS PO BOX 430 JOHNSTOWN, PENNSYLVANIA 15907",000-000-0000
"iBio, Inc.","600 MADISON AVENUE, SUITE 1601 NEW YORK, NEW YORK 10022-1737",000-000-0000
"NCS Multistage Holdings, Inc.","19350 STATE HIGHWAY 249 SUITE 600 HOUSTON, TEXAS 77070",000-000-0000
AUDIOEYE INC,"5210 E. WILLIAMS CIRCLE SUITE 750 TUCSON, ARIZONA 85711",000-000-0000
DYADIC INTERNATIONAL INC,"140 INTRACOASTAL POINTE DRIVE SUITE 404 JUPITER, FLORIDA 33477",000-000-0000
"GAIA, INC","833 WEST BOULDER ROAD BLDG G LOUISVILLE, COLORADO 80027-2452",000-000-0000
"TripBorn, Inc.","812 VENUS ATLANTIS CORPORATE PARK NEAR PRAHALAD NAGAR GARDEN, SATELLITE AHMEDABAD, INDIA 380 015",000-000-0000
AMERICAN REBEL HOLDINGS INC,"718 THOMPSON LANE, STE 108-199 NASHVILLE, TENNESSEE 37204",000-000-0000
"MEI Pharma, Inc.","11455 EL CAMINO REAL SUITE 250 SAN DIEGO, CALIFORNIA 92130",000-000-0000
"NAUTILUS, INC.","17750 SE 6TH WAY VANCOUVER, WASHINGTON 98683",000-000-0000
"TORTOISE PIPELINE & ENERGY FUND, INC.","6363 COLLEGE BOULEVARD SUITE 100A OVERLAND PARK, KANSAS 66211",000-000-0000
KOSS CORP,"4129 N PORT WASHINGTON AVE MILWAUKEE, WISCONSIN 53212",000-000-0000
Hall of Fame Resort & Entertainment Co,"2626 FULTON DRIVE NW CANTON, OHIO 44718",000-000-0000
"Cryomass Technologies, Inc.","1001 BANNOCK STREET SUITE 612 DENVER, COLORADO 80204",000-000-0000
"SPLASH BEVERAGE GROUP, INC.","1314 E LAS OLAS BLVD, SUITE 221 FORT LAUDERDALE, FLORIDA 33301",000-000-0000
"VirTra, Inc","295 E CORPORATE PLACE CHANDLER, ARIZONA 85225",000-000-0000
"ONE STOP SYSTEMS, INC.","2235 ENTERPRISE ST STE 110 ESCONDIDO, CALIFORNIA 92029",000-000-0000
GULF ISLAND FABRICATION INC,"2170 BUCKTHORNE PL SUITE 420 THE WOODLANDS, TEXAS 77380",000-000-0000
MFS INVESTMENT GRADE MUNICIPAL TRUST,"111 HUNTINGTON AVENUE 24TH FLOOR BOSTON, MASSACHUSETTS 02199",000-000-0000
Brainsway Ltd.,"19 HARTUM STREET, BYNET BUILDING, 3RD FL Har HaHotzvim Jerusalem, ISRAEL 91451",000-000-0000
LGL GROUP INC,"2525 SHADER ROAD ORLANDO, FLORIDA 32804",000-000-0000
"Brilliant Earth Group, Inc.","300 GRANT AVENUE 3RD FLOOR SAN FRANCISCO, CALIFORNIA 94108",000-000-0000
"Kaleyra, Inc.","17 STATE STREET NEW YORK, NEW YORK 10004",000-000-0000
STARRETT L S CO,"121 CRESCENT ST ATHOL, MASSACHUSETTS 01331",000-000-0000
"SHIFT TECHNOLOGIES, INC.","2525 16TH STREET SUITE 316 SAN FRANCISCO, CALIFORNIA 94103",000-000-0000
BIONOMICS LIMITED/FI,"200 GREENHILL ROAD EASTWOOD SA, AUSTRALIA 5063",000-000-0000
"BV Financial, Inc.","1230 LIGHT STREET BALTIMORE, MARYLAND 21230",000-000-0000
"MANHATTAN BRIDGE CAPITAL, INC","60 CUTTER MILL RD., SUITE 205 GREAT NECK,, NEW YORK 11021",000-000-0000
R F INDUSTRIES LTD,"7610 MIRAMAR RD BLDG 6000 SAN DIEGO, CALIFORNIA 92126-2313",000-000-0000
"Akebia Therapeutics, Inc.","245 FIRST STREET CAMBRIDGE, MASSACHUSETTS 02142",000-000-0000
"Virios Therapeutics, Inc.","44 MILTON AVENUE ALPHARETTA, GEORGIA 30009",000-000-0000
"Advanced Emissions Solutions, Inc.","8051 E. MAPLEWOOD AVE., STE 210 GREENWOOD VILLAGE, COLORADO 80111",000-000-0000
VISION ENERGY Corp,"95 CHRISTOPHER COLUMBUS DRIVE 16TH FLOOR JERSEY CITY, NEW JERSEY 07302",000-000-0000
Brilliant Acquisition Corp,"99 DAN BA ROAD C-9 PUTUO DISTRICT SHANGHAI, CHINA 200062",000-000-0000
"Eargo, Inc.","2665 NORTH FIRST STREET SUITE 300 SAN JOSE, CALIFORNIA 95134",000-000-0000
"Equillium, Inc.","2223 AVENIDA DE LA PLAYA SUITE 105 LA JOLLA, CALIFORNIA 92037",000-000-0000
ARIANNE PHOSPHATE INC.,"30 RACINE STREET EAST SUITE 160 CHICOUTIMI, QUEBEC, CANADA H3B 3J6",000-000-0000
"Boxed, Inc.","61 BROADWAY FLOOR 30 NEW YORK, NEW YORK 10006",000-000-0000
"China Green Agriculture, Inc.","3RD FLOOR, BOROUGH A, BLOCK A. NO.181, SOUTH TAIBAI ROAD, XIAN, SHAANXI PROVINCE,, CHINA 710065",000-000-0000
"DELAWARE INVESTMENTS DIVIDEND & INCOME FUND, INC","100 INDEPENDENCE 610 MARKET STREET PHILADELPHIA, PENNSYLVANIA 19106-2354",000-000-0000
"Staffing 360 Solutions, Inc.","757 THIRD AVENUE 27TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
"Enliven Therapeutics, Inc.","6200 LOOKOUT ROAD BOULDER, COLORADO 80301",000-000-0000
First Seacoast Bancorp,"633 CENTRAL AVENUE DOVER, NEW HAMPSHIRE 03820",000-000-0000
"Galaxy Gaming, Inc.","6480 CAMERON STREET SUITE 305 LAS VEGAS, NEVADA 89118",000-000-0000
"GT Biopharma, Inc.","8000 MARINA BLVD SUITE 100 BRISBANE, CALIFORNIA 94005",000-000-0000
"MedMen Enterprises, Inc.","10115 JEFFERSON BOULEVARD CULVER CITY, CALIFORNIA 90232",000-000-0000
Ace Global Business Acquisition Ltd,"6/F UNIT B, CENTRAL 88 88-98 DES VOEUX ROAD CENTRAL HONG KONG, CHINA 00000",000-000-0000
BIOVIE INC.,"680 W NYE LANE SUITE 201 CARSON CITY, NEVADA 89703",000-000-0000
"BurgerFi International, Inc.","200 WEST CYPRESS CREEK ROAD SUITE 220 FORT LAUDERDALE, FLORIDA 33309",000-000-0000
"Home Federal Bancorp, Inc. of Louisiana","624 MARKET STREET SHREVEPORT, LOUISIANA 71101",000-000-0000
MicroAlgo Inc.,"340 MADISON AVENUE,19TH FLOOR NEW YORK, NEW YORK 10173",000-000-0000
BION ENVIRONMENTAL TECHNOLOGIES INC,"PO BOX 323 OLD BETHPAGE, NEW YORK 11804",000-000-0000
ICAD INC,"98 SPIT BROOK ROAD, SUITE 100 NASHUA, NEW HAMPSHIRE 03062",000-000-0000
Premium Nickel Resources Ltd.,"100 KING STREET WEST SUITE 3400 TORONTO, ONTARIO, CANADA M5X1A4",000-000-0000
"Where Food Comes From, Inc.","202 6TH STREET SUITE 400 CASTLE ROCK, COLORADO 80104",000-000-0000
CONSUMERS BANCORP INC /OH/,"614 E LINCOLN WAY PO BOX 256 MINERVA, OHIO 44657-2096",000-000-0000
Aptose Biosciences Inc.,"251 CONSUMERS ROAD SUITE 1105 TORONTO, ONTARIO, CANADA M2J 4R3",000-000-0000
"EYENOVIA, INC.","295 MADISON AVENUE, SUITE 2400 NEW YORK, NEW YORK 10017",000-000-0000
LAKE AREA CORN PROCESSORS LLC,"DAKOTA ETHANOL, LLC 46269 SD HIGHWAY 34 WENTWORTH, SOUTH DAKOTA 57075",000-000-0000
"Rubius Therapeutics, Inc.","C/O VERDOLINO & LOWEY, P.C. 124 WASHINGTON STREET, SUITE 101 FOXBORO, MASSACHUSETTS 02035",000-000-0000
Telesis Bio Inc.,"9535 WAPLES STREET SUITE 100 SAN DIEGO, CALIFORNIA 92121",000-000-0000
"Biostage, Inc.","84 OCTOBER HILL ROAD SUITE 11 HOLLISTON, MASSACHUSETTS 01746",000-000-0000
180 DEGREE CAPITAL CORP. /NY/,"7 N. WILLOW STREET SUITE 4B MONTCLAIR, NEW JERSEY 07042",000-000-0000
Bio-En Holdings Corp.,"56 MAIN STREET MONSEY, NEW YORK 10954",000-000-0000
Adagene Inc.,"4F, BUILDING C14, NO. 218, XINGHU STREET SUZHOU INDUSTRIAL PARK JIANGSU, CHINA 00000",000-000-0000
"CATALYST BIOSCIENCES, INC.","611 GATEWAY BLVD., SUITE 710 SOUTH SAN FRANCISCO, CALIFORNIA 94080",000-000-0000
PERMA FIX ENVIRONMENTAL SERVICES INC,"8302 DUNWOODY PLACE SUITE 250 ATLANTA, GEORGIA 30350",000-000-0000
GUANAJUATO SILVER CO LTD,"578 - 999 CANADA PLACE VANCOUVER, BRITISH COLUMBIA, CANADA V6C 3E1",000-000-0000
"Aqua Metals, Inc.","2500 PERU DR. MCCARRAN, NEVADA 89437",000-000-0000
Orchard Therapeutics plc,"245 HAMMERSMITH ROAD, 3RD FLOOR LONDON, UNITED KINGDOM W6 8PW",000-000-0000
"Galecto, Inc.","75 STATE STREET SUITE 100 BOSTON, MASSACHUSETTS 02109",000-000-0000
"MARKETWISE, INC.","667 MADISON AVENUE 5TH FLOOR NEW YORK, NEW YORK 10065",000-000-0000
Immunome Inc.,"665 STOCKTON DRIVE SUITE 300 EXTON, PENNSYLVANIA 19341",000-000-0000
Kentucky First Federal Bancorp,"479 MAIN STREET HAZARD, KENTUCKY 41702",000-000-0000
ATLANTIC AMERICAN CORP,"4370 PEACHTREE RD NE ATLANTA, GEORGIA 30319",000-000-0000
"Sensei Biotherapeutics, Inc.","1405 RESEARCH BLVD, SUITE 125 ROCKVILLE, MARYLAND 20850",000-000-0000
NEUBERGER BERMAN CALIFORNIA MUNICIPAL FUND INC.,"1290 AVENUE OF THE AMERICAS NEW YORK, NEW YORK 10104",000-000-0000
GEOSPACE TECHNOLOGIES CORP,"7007 PINEMONT DR. HOUSTON, TEXAS 77040",000-000-0000
"SRAX, Inc.","2629 TOWNSGATE ROAD #215 WESTLAKE VILLAGE, CALIFORNIA 91361",000-000-0000
VISTA GOLD CORP,"7961 SHAFFER PKWY, SUITE 5 LITTLETON, COLORADO 80127",000-000-0000
Blue Hat Interactive Entertainment Technology,"7TH FLOOR, BUILDING C, NO. 1010, ANLING ROAD HULI DISTRICT, XIAMEN, CHINA 00000",000-000-0000
"Disc Medicine, Inc.","300 ONE KENDALL SQUARE, 3RD FLOOR CAMBRIDGE, MASSACHUSETTS 02139",000-000-0000
Viant Technology Inc.,"2722 MICHELSON DRIVE SUITE 100 IRVINE, CALIFORNIA 92612",000-000-0000
"KonaTel, Inc.","500 N. CENTRAL EXPRESSWAY, SUITE 202 PLANO, TEXAS 75074",000-000-0000
"Jerash Holdings (US), Inc.","260 EAST MAIN STREET SUITE 2706 ROCHESTER, NEW YORK 14604",000-000-0000
CROWN CRAFTS INC,"916 SOUTH BURNSIDE AVENUE GONZALES, LOUISIANA 70737",000-000-0000
"Surface Oncology, Inc.","50 HAMPSHIRE STREET, 8TH FLOOR CAMBRIDGE, MASSACHUSETTS 02139",000-000-0000
IMV Inc.,"130 EILEEN STUBBS AVE. SUITE 19 DARTMOUTH, NOVA SCOTIA, CANADA B3B 2C4",000-000-0000
Jowell Global Ltd.,"FLOOR.2, NO.285 JIANGPU ROAD YANGPU DISTRICT SHANGHAI, CHINA 200136",000-000-0000
ALTEROLA BIOTECH INC.,"47 HAMILTON SQUARE BIRKENHEAD MERSEYSIDE, UNITED KINGDOM CH41 5AR",000-000-0000
LAVA Therapeutics NV,"YALELAAN 62 UTRECHT, NETHERLANDS 3584 CM",000-000-0000
TAT TECHNOLOGIES LTD,"P.O. BOX 80 GEDERA ISRAEL, ISRAEL 70750",000-000-0000
"Global Self Storage, Inc.","3814 ROUTE 44 MILLBROOK, NEW YORK 12545",000-000-0000
"NantHealth, Inc.","3000 RDU CENTER DRIVE SUITE 200 MORRISVILLE, NORTH CAROLINA 27560",000-000-0000
CRYO CELL INTERNATIONAL INC,"700 BROOKER CREEK BLVD SUITE 1800 OLDSMAR, FLORIDA 34677",000-000-0000
"Larimar Therapeutics, Inc.","THREE BALA PLAZA EAST. SUITE 506 BALA CYNWYD, PENNSYLVANIA 19004",000-000-0000
Heritage Global Inc.,"12625 HIGH BLUFF DRIVE SUITE 305 SAN DIEGO, CALIFORNIA 92130",000-000-0000
"Inuvo, Inc.","500 PRESIDENT CLINTON AVE., STE. 300 LITTLE ROCK, ARKANSAS 72201",000-000-0000
"FIRST US BANCSHARES, INC.","3291 U.S. HIGHWAY 280 BIRMINGHAM, ALABAMA 35243",000-000-0000
"SurgePays, Inc.","3124 BROTHER BLVD SUITE 104 BARTLETT, TENNESSEE 38133",000-000-0000
"Crexendo, Inc.","1615 S. 52ND STREET TEMPE, ARIZONA 85281",000-000-0000
"9 METERS BIOPHARMA, INC.","4509 CREEDMOOR ROAD SUITE 201 RALEIGH, NORTH CAROLINA 27612",000-000-0000
"Valens Company, Inc.","230 CARION ROAD KELOWNA, CANADA (FEDERAL LEVEL) V4V 2K5",000-000-0000
InsCorp Inc,"2106 CRESTMOOR ROAD NASHVILLE, TENNESSEE 37215",000-000-0000
TradeUP Acquisition Corp.,"437 MADISON AVENUE, 27TH FLOOR NEW YORK, NEW YORK 10022",000-000-0000
MERRIMACK PHARMACEUTICALS INC,"ONE BROADWAY 14TH FLOOR CAMBRIDGE, MASSACHUSETTS 02142",000-000-0000
"Investview, Inc.","234 INDUSTRIAL WAY WEST STE A202 EATONTOWN, NEW JERSEY 07724",000-000-0000
"Lument Finance Trust, Inc.","230 PARK AVENUE 23RD FLOOR NEW YORK, NEW YORK 10169",000-000-0000
IMMUCELL CORP /DE/,"56 EVERGREEN DR PORTLAND, MAINE 04103",000-000-0000
"TORTOISE ENERGY INDEPENDENCE FUND, INC.","6363 COLLEGE BOULEVARD SUITE 100A OVERLAND PARK, KANSAS 66211",000-000-0000
ReWalk Robotics Ltd.,"3 HATNUFA ST. FLOOR 6 YOKNEAM ILIT, ISRAEL 2069203",000-000-0000
"BROADWIND, INC.","3240 S. CENTRAL AVENUE CICERO, ILLINOIS 60804",000-000-0000
BANK OF THE JAMES FINANCIAL GROUP INC,"P O BOX 1200 LYNCHBURG, VIRGINIA 24505",000-000-0000
ProQR Therapeutics N.V.,"ZERNIKEDREEF 9 LEIDEN, NETHERLANDS 2333 CK",000-000-0000
FIRST TRUST/ABRDN GLOBAL OPPORTUNITY INCOME FUND,"120 EAST LIBERTY DRIVE, SUITE 400 WHEATON, ILLINOIS 60187",000-000-0000
ATA Creativity Global,"1/F EAST GATE, BLDG. NO.2, JIAN WAI SOHO NO.39 DONG SAN HUAN ZHONG ROAD, CHAO YANG DISTRICT, BEIJING, CHINA 100022",000-000-0000
Jericho Energy Ventures Inc.,"SUITE 2100 1055 WEST GEORGIA STREET VANCOUVER, BRITISH COLUMBIA, CANADA V6E 3P3",000-000-0000
Renalytix plc,"FINSGATE 5-7 CRANWOOD STREET LONDON, UNITED KINGDOM EC1V 9EE",000-000-0000
"IF Bancorp, Inc.","201 E. CHERRY ST WATSEKA, ILLINOIS 60970",000-000-0000
TuanChe Ltd,"9F, RUIHAI BUILDING NO. 21 YANGFANGDIAN ROAD BEIJING, CHINA 100038",000-000-0000
,,
Nuveen Multi-Market Income Fund,"333 WEST WACKER DRIVE CHICAGO, ILLINOIS 60606",000-000-0000
